Book,Chapter,Verse,Text
,2,4,"Inamung Herod nadan aap-apun di padi ya nadan muntuttuduh Tugun Moses ot kananan diday ""Daanay kitungowan nan Kristo an pinilin Apu Dios an ahi pun-ap-apun di Judyu?"""
,2,5,"Kanan day ""Ad Betlehem an bobled Judea, te hidiyey kanan nan intudok di profetas Apu Dios an kananay 6'Nan boblen Betlehem ya maid di bilang na nadah bobled Judea, mu importanteh diyen boble te hidiy kalpuwan di ap-apun mangipaptok hi tataguk an holag Israel.'"""
,2,7,Impaayag Herod nadan tatagun nalpuh nangappit hi timilan di algo ot handih ab-abbu da ya hinanhananan dida hin kakon-anay numpatib-an nan bittuwon.
,2,8,"Ot tugunona didan kananay ""Ume kayud Betlehem ta eyu hamakon nan golang ta deket hinamak yu ya ipainila yun ha-on ta ek damdama dayawon."""
,2,9,Hituwey kinalin Herod ke dida ot ahida umed Betlehem. Wadadah dalan ya inang-ang da bo nan bittuwon an hidiye din tinibo dah nangappit hi timilan di algo. Impangulun nan bittuwon dida inggana nah pottok di kawad-an nan golang ot muntikod hidi
,2,10,ya imma-amlong da.
,2,11,"Hinumgop da ya tinibo da nan golang ya hi inanan hi Maria ot mundukkun dan mundayaw ke hiya ot ukaton da nan idat dan hiyan balituk, insenso ya mira."
,2,12,"Impainilan Apu Dios ke dida hi in-inop dan adida mo mibangngad hi kad-an Herod, mu idalan dah hinnatkon an dalan hi kibangngadan dah bobleda."
,2,13,"Handih imme dadiyen tatagu ya numpatibo bo on anghel Apu Dios hi in-inop Joseph an kananay ""Bumangun ka ot ta awitom nan golang ya hi inana ta bumtik kayud Egypt tedeyan pihamak Herod tun golang te pinhod nan pipate. Miha-ad kayuh di ingganay kalyok di tayanan yuh diyen boble."""
,2,14,Bimmangun hi Joseph ot awitona nan hin-ina ot bumtik da kediyen hilong ad Egypt
,2,15,"ot miha-ad dah di ingganay nateh Herod. Hituwey immannungan nan impitudok Apu Dios hanah profetas nan kananay ""Ipaayag ku nan Imbabalek ta tayananad Egypt."""
,2,16,"Handih ininnilan Herod an hinamak dadiyen tatagu nan golang, mu uggeda impainilan hiya ya bimmobboh-ol. Ot ioldenan am-in di goggolang an linalakin muntoon hi duwa weno makudang hi duwa ya patayon da. Aton dah tuwed Betlehem ya nadah nunlinikkod an bobleh di. Man-uket in-oldenah tuwe ya hidiyey kinonoknong nah toon nan golang te inilanay kakon-anay nanib-an dadiyen tatagu nah bittuwon."
,2,17,"Hituwey immannungan nan kinalin din profetas an hi Jeremiah an kananay 18""Waday ahi madngol an kumogakoga ad Ramah. Hi Rachel ya namahig di koga na ya adi maal-aluk te nate dan am-in di imbabalena."""
,2,19,"Handih nate moh Herod ya numpatibo bo nan anghel Apu Dios ke Joseph hidid Egypt hi in-inop nan kananay 20""Bumangun kat awitom nan golang ya hi inana ta mibangngad kayud Israel ot deyan nate mo nan mamate tuh golang."""
,2,21,"Bimmangun hi Joseph ot awitona nadan hin-ina ot mibangngad dad Israel. 22,23,Mu tumakut hi Joseph an miha-ad hidid Judea te dingngol nan hi Arkelaus di nihannot ke amanan hi Herod an mumpatul hidi. Ot ituddun Apu Dios ke hiya nah in-inop nay atona ot umed Nasaret nah probinsiad Galilee ot hidiy kiha-adan da. Hidiyey immannungan nan kinalin handidan profetas Apu Dios an kanan day ""Hiya ya iNasaret."""
,3,1,Kediyen tiempo ya wadah Juan an mumbonyag an muntuttudu nah adi maboblayan ad Judea.
,3,2,"Hay intuttuduna ya kananay ""Muntutuyu kayuh liwat yu te immali mo nan intud-ak Apu Dios an mun-ap-apu."""
,3,3,"Hi Juan di kanan din profetas an hi Isaiah handih kananay""Waday ahi madngol nah adi maboblayan an kananay 'Idadaan yu ya iphod yuy dalanon nan Ap-apu taku.'"""
,3,4,Hay bulwatin Juan ya naabol an dutdut di kamel ya hay balikis na ya lalat. Hay kanona ya dudun ya danum di iyyukan.
,3,5,Immali day katagutagun nalpud Jerusalem ya nadah udum an bobled Judea ya nadah boblen nunlinikkod nah Wangwang an Jordan an mundongol hi ituttuduna.
,3,6,Ot kalyon day liwat da ot bonyagan Juan dida nah Wangwang an Jordan.
,3,7,"Immali da damdamay dakol an Pharisee ya Saducee an mumpabonyag ke hiya, mu kanan Juan ke diday ""Gaga-iho kayun tatagu. Kon pangali yu on deket mabonyagan kayu ya adi dakayu kastiguwon ke Apu Dios?"
,3,8,Mahapul an itikod yun mangat hi gaga-ihot hay maphod di aton yu ta kitib-anan makulug an nuntutuyu kayuh liwat yu.
,3,9,"Adi kayu mundinol an adi dakayu kastiguwon ke Apu Dios gapu te holag dakayun Abraham. Kalyok ke dakayu, hi Apu Dios ya damanan pumbalinona hantudan batu hi holag Abraham."
,3,10,"Hiya ya nundadaan an mangastiguh gaga-ihon tatagu. Dida nadan tatagun umat nah kaiw an adi maphod di bunganan malngo ta maapuyan."""
,3,11,"Kanan bon Juan di ""Ha-oy ya bonyagan dakayuh danum ya hituwen pamonyagak ke dakayu ya pangimatunan hi nuntutuyuwan yuh liwat yu. Mu nan ahi umali ya natagtag-e mu ha-on ta takon di mangaan hi apatut na ya nakababbaak an mangat kediye. Ya hiya ke ya bonyagan dakayuh Espiritun Apu Dios ya hay apuy."
,3,12,"Hantuh aliyana ya appilonay tatagu, umat nah tagun muntaop an taopanay bogat ikulbung na, mu nan dugi ya gobhona nah apuy an adi mad-op."""
,3,13,Indani ya immalih Jesus an nalpud Galilee ot umeh kad-an Juan nah Wangwang an Jordan ot e mumpabonyag.
,3,14,"Adi ot pinhod Juan an hiyay mamonyag ke Jesus ot kananay ""Lebbeng na ot an ha-oy di bonyagam ta bokon ha-oy di mamonyag ke he-a."""
,3,15,"Mu kanan Jesus di ""Man-ut athina, mu ad uwani ya maphod an un-unudon tan am-in di pinhod Apu Dios."" Ot abuluton Juan."
,3,16,Nagibbun nabonyagan hi Jesus ot dumakal ya nabukatan di kabunyan ya tinibonan mangali nan Espiritun Apu Dios an kay palomay ang-ang na ot umpan hiya.
,3,17,"Ya waday kimmalih langit an kananay ""Hituwey Imbabalek an impakappinhod ku ya mangipaamlong ke ha-on."""
,4,1,Indani ot ipangulun nan Espiritun Apu Dios hi Jesus nah adi maboblayan. Ot handih wadah di ya pinatnaan Satanas an haulon ta munliwat.
,4,2,Ug-ugge nangan hi Jesus hi nap-at di algo ya hilong ot makaaggangan.
,4,3,"Ya immalih Satanas ot kananan hiyay ""Deket Imbabale dakan Apu Dios ya pumbalinom tudan batu hi makan."""
,4,4,"Hinumang Jesus an kananay ""Mu hay nitudok hi kalin Apu Dios ya kananay 'Bokon hay makan ya abuy kitaguwan taku, te mahapul damdaman mundinol takuh kalin Apu Dios.'"""
,4,5,Ot ien Satanas hi Jesus ad Jerusalem nah katagtag-ayan an bubung nan Templo
,4,6,"ot kananan hiyay ""Deket Imbabale dakan Apu Dios ya dumop-a ka ot deyan kanan Apu Dios nah impitudok nay'Baalona nadan anghel ta ipaptok dakat takon di mag-a ka ya tippaon daka ta adika maliputan.'"""
,4,7,"Hinumang Jesus an kananay ""Mu wada boy nitudok nah kalin Apu Dios an kananay 'Adiyu patnaan hi Apu Dios.'"""
,4,8,"Indani ya in-en bon Satanas hi Jesus nah natag-en bilid ot ipatibonan am-in ke hiya nadan pun-ap-apuwan tuh luta, hay kaphod da ya kinadayaw da."
,4,9,"Ot kananan hiyay ""Idat kun am-in ke he-a datuwen pun-ap-apuwan hin ha-oy di dayawom."""
,4,10,"Mu kanan Jesus ke hiyay ""Mange-ele ka, Satanas! Hay nitudok an kalin Apu Dios ya kananay 'Hi Apu Dios ya abuy dayawon yu ya un-unudon yu.'"""
,4,11,"Ot taynan Satanas ya immali day anghel ot ipaptok dah Jesus. 12,13,Handih dingngol Jesus an nikalabut hi Juan ya tinayananah diyen boble ot mibangngad hi boble dad Nasaret ad Galilee. Mu ugge niha-ad hidi te immed Kapernaum an boblen nah pingngit nan baybay an Galilee nah numboblayan di holag Sebulon ya Naptali."
,4,14,"Hituwey immannungan di kinalin din profetas an hi Isaiah an kananay 15""Hanadan tatagud Sebulon ya ad Naptali an nih-up nah baybay ya nadan tatagu nah hinag-on di Wangwang an Jordan ya nadah boblen di bokon Judyu ad Galilee"
,4,16,"ya ahida mo mapat-alan. Takon di nahalman di ligat dan paddungnay wada dah tapol ya pumhod boy nitaguwan dat paddungnay wada dah mapat-al."""
,4,17,"Handih nangilappuwan Jesus an muntuttudu ya kanana nadah tataguy ""Muntutuyu kayuh liwat yu te immali mo nan intud-ak Apu Dios an mun-ap-apu."""
,4,18,Ohan algon mundaldallanan hi Jesus nah pingngit di Baybay an Galilee ya tinibo na da Simon an kanan dan hi Pedro ya hi tulang nan hi Andres an muntabukul da te hidiyey ngunuda.
,4,19,"Inayagan Jesus dida ot kananan diday ""Mikuyug kayun ha-on ta mipalpud uwani ya adi kayu e muntabukul hi dolog, mu ekayu mangawis hi tatagu ta ha-oy di un-unudon da."""
,4,20,Pinghanadi ya tinaynan day tabukul da ot miunud dan hiya.
,4,21,Mangmangnge da Jesus ya tinibo na bo nadan hintulang an da James ke Juan an imbabalen Sebedi. Wada dan am-in an hin-am-a nah bangka an pun-idadaan day tabukul da ot ayagana nadan hintulang.
,4,22,Pinghanadi ya tinaynan dah amada ya nan bangka da ot miunud da damdaman hiya.
,4,23,Immeh Jesus hi kabobbobled Galilee an e nuntuttudu nadah simbaan di Judyuh mipanggep hi pun-ap-apuwan Apu Dios ya kinaanan am-in di nunhihinnatkon an dogon di tatagu.
,4,24,Nundingngol hi kabobbobled Syria datuwen inat na ot pun-iali day tatagun nunhihinnatkon di dogoda. Ot paphodona dida takon nadan mungkolda ya naparalyze ya nadan nihkopan hi dimonyo.
,4,25,"Kinali dakol day tatagun miunuunud ke hiya an iGalilee, iDecapolis, iJerusalem ya nadan nalpuh boblen nah binnah-el nan Wangwang an Jordan."
,5,1,"Handih tinibon Jesus nadan dakol an tatagun naamung ya immen nah bilid ot e umbun ya inunud nadan disipulos na ot malikkub dah kad-ana. 2-3,Ot tuttuduwana didan kananay""Hanadan tatagun abuluton dan adida kabaelan an aton di maphod hin maid di baddang Apu Dios ya umamlong da te diday migappat nah pun-ap-apuwana."
,5,4,Hanadan tatagun u-umyung gapuh nanginilaan dan gaga-ihoy inainat da ya umamlong da te alubyagon Apu Dios dida.
,5,5,Hanadan tatagun ipakumbaba day adol da ya umamlong da te diday manawat nah kinalin Apu Dios an ahina idat.
,5,6,Hanadan tatagun pinhod dan abun mangat hi pinhod Apu Dios umat nah naagangan an pinhod nan abun mangan ya nan nauwo an pinhod nan abun uminum ya umamlong da te baddangana dida.
,5,7,Hanadan tatagun homkon day ibbada ya umamlong da te homkon damdaman Apu Dios dida.
,5,8,Hanadan tatagun mangiohhah nomnom da hi pinhod Apu Dios ya umamlong da te diday manibon hiya.
,5,9,Hanadan tatagun mangipaptok hi punlinggopan di ibba dan tagu ya umamlong da te ibilang Apu Dios an imbabalena dida.
,5,10,Hanadan tatagun munholholtap gapuh pangun-unudan dah pinhod Apu Dios ya umamlong da te mipaptok dah pun-ap-apuwana.
,5,11,"Dakayun tatagun mapihupihul, mipaholholtap ya mapabahubahul te gapuh pangun-unudan yun ha-oy"
,5,12,ya umamlong kayu te ongal di gun-udon yun kiphodan hi langit. Ya nomnomon yun hay ma-ma-at ke dakayu ya athidi damdamay na-na-at handidah profetas.
,5,13,Dakayun mangulug ke ha-on ya mialig kayu nah ahin an mangipaphod hi tamtam di kanon te dakayuy mangipaphod hi pangi-en di tagu. Mu nan ahin ya deket nakaan di kinaahina ya maid moy hilbina ya adinadaman pabangngadon di kinaahina. Ta hidiye nan iwele mot punhinggagattinan di tatagu.
,5,14,Ya mialig kayuh dilag an pat-alanay tapol te dakayuy pangitib-an di tatagu hi maphod an pangi-e. Hay maphod an pangi-e ya umat nah namuttag an boble nah tap-on di bilid an makattibo.
,5,15,"Kon tolgan di taguy dilag ta ena italu? Adi, te ipattuk nat madilagan am-in nan wadah bohongna."
,5,16,Athidi bon dakayu an mahapul an ipatibo yuy maphod an pangi-e hi ibbayun tagu ta dayawon dah Ama takun hi Apu Dios hi langit.
,5,17,"Adiyu pangaliy immaliyak ta ma-idok di Tugun Moses ya hay intugun handidan profetas, te immaliyak ta ituttuduk di kibalinan dadiye."
,5,18,Kalyok ke dakayun takon di mama-id tun luta ya hay kabunyan ya maid di makaan nah Tugun te takon di ohan kali ya umannung.
,5,19,Ta hidiye nan hay tagun adina un-unudon takon nan kaittayan kediyen Tugun ya tuttuduwanay udum ta adida un-unudon damdamah diyen Tugun ya adi mibilang hi langit. Mu hay tagun un-unudonah diyen Tugun ya tuttuduwanay udum ta un-unudon dah diyen Tugun ya hiyay mibilang an natag-eh langit.
,5,20,"Kalyok ke dakayu, mahapul an nahamad di pangun-unud yu kediyen Tugun mu hay pangun-unud nadan muntuttudu kediyen Tugun ya nadan Pharisee, ta ahi nadaman migappat kayuh pun-ap-apuwan Apu Dios."
,5,21,Inila yuy nitugun hanadah tatagu handi an kananay 'Adika pumate. Hay pumate ya mahapul an makastigu.'
,5,22,"Mu kalyok ke dakayud uwanin bokon ya abu hay pumatey makastigu te takon nadan ibobboh-ol day ibbadan tagu ya makastigu da. Hay tagun pihulonay ibbanan tagu ya mieh hinangngab nadan konsehal ta makastigu, ya hay tagun kananah ibbanay 'Maid di nitagtagguwam' ya kastiguwon Apu Dios nah apuy."
,5,23,Ya deket wada kayuh simbaan ta eyu ot idat nan iappit yun Apu Dios ya nipaddin ninomnom yun waday numbahulan yuh ibbayu
,5,24,ya mahapul an mibangngad kayu ni-an nah numbahulan yu ta pakawanan dakayu ta ahiyu nuppe idat nan eyu ot idat ke Apu Dios.
,5,25,Deket waday nangidiklamun dakayu ya makihummangan kayun hiya te deket adiyu iathidi ya ie dakayu nah huwes ta nan huwes di mangipakalabut ke dakayu.
,5,26,"Kalyok ke dakayun makulug an deket nikalabut kayu ya mahapul an pakabboklaon yuy molta yu, takon di ohan hepeng, ta ahi kayu mipae."
,5,27,Dingngol yu bo nan tugun an kananay 'Adiyu ihuyop di bokon yu inayan.'
,5,28,"Mu kalyok ke dakayun takon di tibon ya abun di lalakiy babai, mu wadah nomnom nan pinhod nan ihuyop hidiyen babai ya kay na damdama inhuyop."
,5,29,Deket nan wawwan an matayuy humlun hi punliwatan yu ya kudukdulnay duk-iton yu ta iwele yu. Kudukdul nay maid di ohan matayu mu nan e kayu ume nah apuy hi impierno.
,5,30,Deket hay wawwan an takleyuy humlun hi punliwatan yu ya kudukdulnay putulon yu. Kudukdulnay maid di ohan takle yu mu nan e kayu ume nah apuy hi impierno.
,5,31,Wada bo nan tugun an kananay 'Deket ibolhen di lalakiy inayana ya mahapul an waday makapyah papel hi pangibolhayana ya pelmaanat idat na nah inayana.'
,5,32,Mu kalyok ke dakayun hay lalakin mangibolheh inayana yaden ugge inhuyop diyen inayanay udum an lalaki ya mumbahul hiya hin bintanon da nan inayana. Ya mumbahul damdama nan mamintan nah babai te hay panibon Apu Dios nah babai ya nan naunnan inayana ya nanongnan himbale da.
,5,33,"Dingngol yu damdama nan nitugun handidah aammod taku an kananay 'Aton yu nan insapata yun Apu Dios, adiyu ibahho.'"
,5,34,Mu ad uwani ya kalyok ke dakayun adiyu isapatan Apu Dios hin waday hammadon yun kalyon. Adiyu isapatah langit te hidiy pun-ap-apuwana.
,5,35,Adiyu isapatah luta te hidiy pangiuyyadana. Ya adiyu damdama isapatad Jerusalem te hidiyey boblen nan nakattag-en Patul.
,5,36,Deket waday hammadon yun kalyon ya adiyu kanan di 'Takon di mateyak' te takon di ohan mangitit an buuk ya adiyu kabaelan an pumbalinon hi mabayak.
,5,37,"Deket waday kalyon yu ya adi kah-in di isapata yu. Deket makulug ya na-ala ya kanan di 'Om,' mu deket adi makulug, na-ala ya kanan di 'Adi.' Adiyu e udman hi nalgom an kali te hi Satanas di kalpuwana."
,5,38,Dingngol yu ya inila yu nan tugun an kananay 'Deket kinulap di ohan taguy ohan matan di ibbana ya mahapul an kulapon damdamay ohan matan nan numbahul. Deke bot pinlag di ohan taguy ohan bab-an di ibbana ya mahapul an polagon damdamay ohan bab-an nan numbahul.'
,5,39,Mu kalyok ke dakayun ad uwani ya bokon athidi te gaga-ihoy munhimbabbalo. Deket ampingon day tamel yu ya adiyu ibalo.
,5,40,Deket waday mangidiklamun dakayu ta alan day bulwatiyu ya pakidat yu nan udum an bulwatiyu.
,5,41,"Deket waday mangipapilit ke dakayun pah-onon yuy karganah duwan kilometro, takomboy pah-onon yu inggana opat an kilometro."
,5,42,Hin waday mumbagan dakayuh baddang ya idat yuy ibagana ya pabanhan yu nadan bumanon dakayu.
,5,43,Dingngol yu handi nan tugun an kananay 'Pohdon yuy ibbayu ya hingitan yuy buhul yu.'
,5,44,Mu ad uwani ya kalyok ke dakayun pohdon yuy buhul yu ya idasalan yu nadan mumpaholholtap ke dakayu
,5,45,"ta kitib-anan imbabale dakayun Apu Dios an hi Ama takuh langit. Te hi Apu Dios ya lintu nay algo ta pun-algowan am-in di tagu, maphod ya gaga-iho. Ya lintu nay udan an pundanum am-in di tagu, maandong di pangi-eda weno adi."
,5,46,"Deket abuna nadan tatagun naminhod ke dakayuy pohdon yu, ya kon matbal kayu? Adi te takon di nadan mapihul an tatagun mun-amung hi buwis ya athidiy aton da."
,5,47,Deket nadan gayyum yu ya abuy pakihumhummangan yu ya umat kayu damdama nadah adi mangulug ke Apu Dios te athidiy aton da.
,5,48,Mahapul an dakayu ke ya makaphod di pangi-eyu umat hi kakinaphod di pangi-en Ama takun hi Apu Dios hi langit.
,6,1,Halipat-an yu ta bokon hay pambalan di tatagun dakayuy gamgaman yu hi pangatan yuh maphod. Te deket hituwey gagamgaman yu ya maid di gun-udon yun idat Apu Dios an deh langit.
,6,2,"Ta hidiye nan deket waday ihmok yu nadah nawotwot ya adiyu e ipatpatiboh tatagu ta ekayu pitpitbal an umat hi atoaton nadan pitpitbal an tataguh sisimbaan ya hi kakalata. Dadiye ken tatagun kay hanan makaiddat ya aton dah di te gagamgaman da ya abuy katbalan da. Nomnomon yuh tuwe, makulug an maid di idat Apu Dios nadah tatagun pitpitbal te ammunay pambalan di tatagu ke diday gamgaman da, ta hidiye ya abuy gun-udon da."
,6,3,Kinali deket waday idat yu nadah nawotwot ya adiyu ipainilah ibbayu
,6,4,"te hi Ama takun hi Apu Dios an nanginilan am-in, takon nadan ugge nipainila ya idat nay gun-udon yu."
,6,5,"Deket mundasal kayun Apu Dios ya adiyu iun-unud hi aton nadan tatagun kahinkulkuluggon da te deket mundasal da ya pinhod dan tumaddog hi hinangngab di tataguh simbaan ya hi kalata ta matibo da. Nomnomon yuh tuwe, makulug an maid di idat Apu Dios hi gun-udon da te ammunay kidayawan dah tataguy gagamgaman da ya hidiye ya abuy gun-udon da."
,6,6,Mu dakayu ke ya deket mundasal kayu ya adiyu ipainila. Humgop kayuh kuwartu yu ya indakig yu ta ahi kayu mundasal ke Ama takun hi Apu Dios an adi matibo. Hi Ama takun hi Apu Dios an nanginilan am-in takon nadan ugge nipainila ya idat nay gun-udon yu.
,6,7,Deket mundasal kayu ya bokon nan maid di hilbinay ipanidwa yun kalyon umat hi pundasal nadan tatagun adi mangulug an kanan da nin on madngol di dasal da te andukke.
,6,8,Adiyu iun-unud ke dida te inilan Apu Dios tuwaliy mahapul yu ot ahiyu ibagan hiya.
,6,9,"Mu athituy pundasal yu.'Ama min wadah langit, hana ot ta he-ay midayaw"
,6,10,"ya he-ay mun-ap-apu. Hana ot ta hay pinhod muy maat tuh luta, umat hi langit."
,6,11,Hana ot ta idatan dakamih itanud mih kaalgoalgo.
,6,12,Ya kal-iwam di liwat mi tedeyan kal-iwan mi damdamay numbahulan di ibba min dakami.
,6,13,"Ya baddangan dakami ta adi kami maliwat. Ya hana ot ta baddangan dakamit adi dakami haulon ke Satanas.'"""
,6,14,"Kanan bon Jesus di ""Deket kal-iwan yuy bahul di tagun numbahul ke dakayu ya kal-iwan damdaman Apu Dios hi langit di liwat yu."
,6,15,Mu deket adiyu kal-iwan nadan numbahulan di ibba yun dakayu ya adi damdama kal-iwan Apu Dios di liwat yu.
,6,16,"Deket muntopol kayun adi kayu mangan nah pundasalan yun Apu Dios ya adiyu ipatiboh anga yu. Adiyu iummat nadah pitpitbal an tatagun deket uggeda nangan ya ipatibo dah anga da. Mu nomnomon yuh tuwe, makulug an maid di idat Apu Dios hi gun-udon da te ammunay kidayawan dah tataguy gagamgaman da ya hidiye ya abuy gun-udon da."
,6,17,Dakayu ket muntopol kayun adi kayu mangan ya mun-ihu kayu ya hugudon yuy buuk yu
,6,18,ta adi mainilan muntoptoppol kayu ot hi Ama takun hi Apu Dios an nanginilan am-in takon nadan ugge nipainila ya idat nay gun-udon yu.
,6,19,Bokon hay kinadangyan tuh lutay gagamgaman yu te dadagon di lukluk ya lati ya akawon di mangako.
,6,20,Hay gamgaman yu ya hay pangatan yuh maphod an hidiyey kay yu ikadangyan hi langit an adi mauma ya adi matalak.
,6,21,Hanan kawad-an di kinadangyan yu ya hidiyey nonomnomon yu.
,6,22,"Hay mialig an dilag di adol ya hay mata te hidiyey panibo, ta deket maphod di mata ya maphod boy panibo. Athidih nomnom te hidiyey panginilaan di taguh maphod ya gaga-iho. Deket maphod di nomnom ya maphod boy pangi-e."
,6,23,Mu deket gaga-ihoy nomnom ya gaga-iho boy pangi-e. Kinali deket gaga-ihoy nomnom ya himpappange mo anhan.
,6,24,Adinadaman hay tagu ya un-unudonay duwan ap-apu te hingitanay oha ya pohdonay oha; un-unudonay oha ya pihulonay oha. Niingngon tuwey kinadangyan ya hi Apu Dios. Adinadaman eyu paka-un-unudon hi Apu Dios hin hay kinadangyan di gagamgaman yu.
,6,25,"Ta hidiye nan kalyok ke dakayun adi kayu madanagan mipanggep hi makan ya bulwati. Mahapul an nomnomon di tagu hin nganney gapunan waday biyag na, bokon hay makan ya hay bulwati ya abuy nonomnomona."
,6,26,"Nomnomon yu nadan hamutin adida muntanom ya adida mun-ani. Maid di alang da, mu mangan da te hi Apu Dios di nangamung hi kanon da. Ot namam-an dakayun tatagun ongal di pangibilang nan dakayu mu hay hamuti."
,6,27,Oha bo ya maid ke dakayuy madukdukey biyag na hin madanadanagan.
,6,28,"Kinali tipet ekayu madanagan mipanggep hi bulwati? Nomnomon yu nadan plawer, kon mungngunu da ya mun-abol dah ibulwati da? Adi da!"
,6,29,"Mu kalyok ke dakayu, mapmaphod di ang-ang da mu nan nakangnginan bulwatin din hi Solomon an kadangyan an patul."
,6,30,"Kinali hin athidiy pamaptok Apu Dios ke dadiyen palawer ad uwani, mu hi bigat ya maghob, ya namammam-ay pamaptok nan dakayu. Yaden tipet adi kayu madinol ke Apu Dios?"
,6,31,"Adi kayu madanagan ya adiyu kalyon di 'Daanay ahi taku pangal-an hi kanon, hay inumon ya hay ibulwati?'"
,6,32,"Hay munnomnom ya mundanag ke datuwe ya nadan adi mangulug ke Apu Dios, mu dakayu ke ya wadah Ama yun hi Apu Dios hi langit an nanginilan datuwen mahapul yu."
,6,33,"Hay umanhan an nomnomon yu ya hay kigappatan yuh pun-ap-apuwan Apu Dios ya hay pangatan yu nah pinhod na, ot idat nan am-in di mahapul yu."
,6,34,Ta hidiye nan adi kayu madanagan hi punligatan yuh udum hi algo te maid damdamay maat yu ya mungkid-um ot ya abuh ligat yud uwani.
,7,1,Adiyu pihulon di ibbayun tagu ta adi dakayu damdama pihulon.
